   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          89 2.3211e-015 3.3025e-012 2.0190e-011 2.1785e-010 2.6954e-009 5.5612e-009 8.3973e-009 4.2376e-008 1.3284e-008 4.0188e-007 9.5535e-007 2.5385e-010 1.9415e-006 4.2838e-007 1.9133e-005 1.9293e-004 6.6424e-004 1.3166e-003 1.6859e-003
          90 3.1137e-014 5.1573e-012 1.9923e-011 2.4961e-010 2.5305e-009 4.5909e-009 9.7334e-009 3.6185e-008 1.8980e-008 3.4092e-007 9.7101e-007 8.8083e-009 1.7062e-006 7.1206e-007 1.3284e-005 1.5566e-004 5.6416e-004 1.1517e-003 1.5022e-003
          91 7.5844e-014 7.0756e-012 1.9840e-011 2.7709e-010 2.3517e-009 3.7315e-009 1.0992e-008 3.0344e-008 2.4735e-008 2.8566e-007 9.7395e-007 3.8161e-008 1.4706e-006 9.8948e-007 8.9631e-006 1.2496e-004 4.7812e-004 1.0058e-003 1.3364e-003
          92 1.1927e-013 8.9021e-012 1.9944e-011 2.9941e-010 2.1634e-009 2.9789e-009 1.2148e-008 2.4930e-008 3.0236e-008 2.3615e-007 9.6513e-007 8.3184e-008 1.2424e-006 1.2361e-006 5.8273e-006 9.9716e-005 4.0415e-004 8.7656e-004 1.1867e-003
          93 1.4985e-013 1.0518e-011 2.0253e-011 3.1621e-010 1.9716e-009 2.3304e-009 1.3191e-008 2.0021e-008 3.5264e-008 1.9252e-007 9.4650e-007 1.3923e-007 1.0282e-006 1.4391e-006 3.6074e-006 7.9110e-005 3.4091e-004 7.6279e-004 1.0526e-003
          94 1.6126e-013 1.1827e-011 2.0765e-011 3.2717e-010 1.7795e-009 1.7789e-009 1.4109e-008 1.5650e-008 3.9645e-008 1.5451e-007 9.1928e-007 2.0216e-007 8.3190e-007 1.5924e-006 2.0835e-006 6.2340e-005 2.8685e-004 6.6258e-004 9.3219e-004
          95 1.5200e-013 1.2765e-011 2.1478e-011 3.3221e-010 1.5904e-009 1.3177e-009 1.4888e-008 1.1840e-008 4.3256e-008 1.2181e-007 8.8473e-007 2.6832e-007 6.5612e-007 1.6947e-006 1.0832e-006 4.8745e-005 2.4066e-004 5.7431e-004 8.2415e-004
          96 1.2497e-013 1.3307e-011 2.2407e-011 3.3177e-010 1.4081e-009 9.4041e-010 1.5537e-008 8.6058e-009 4.6066e-008 9.4189e-008 8.4491e-007 3.3489e-007 5.0278e-007 1.7498e-006 4.7187e-007 3.7816e-005 2.0143e-004 4.9708e-004 7.2787e-004
          97 8.6342e-014 1.3431e-011 2.3526e-011 3.2589e-010 1.2335e-009 6.3858e-010 1.6037e-008 5.9312e-009 4.8010e-008 7.1128e-008 8.0033e-007 3.9911e-007 3.7176e-007 1.7607e-006 1.4217e-007 2.9047e-005 1.6801e-004 4.2917e-004 6.4152e-004
          98 4.5213e-014 1.3152e-011 2.4823e-011 3.1503e-010 1.0684e-009 4.0495e-010 1.6386e-008 3.8003e-009 4.9085e-008 5.2224e-008 7.5215e-007 4.5883e-007 2.6287e-007 1.7328e-006 1.1552e-008 2.2060e-005 1.3958e-004 3.6953e-004 5.6410e-004
          99 1.2526e-014 1.2482e-011 2.6227e-011 2.9925e-010 9.1279e-010 2.3193e-010 1.6550e-008 2.1837e-009 4.9231e-008 3.7000e-008 7.0024e-007 5.1133e-007 1.7508e-007 1.6690e-006 1.5558e-008 1.6513e-005 1.1527e-004 3.1673e-004 4.9394e-004
         100 2.5712e-017 1.1426e-011 2.7553e-011 2.7804e-010 7.6525e-010 1.1245e-010 1.6447e-008 1.0481e-009 4.8263e-008 2.4996e-008 6.4284e-007 5.5205e-007 1.0710e-007 1.5686e-006 1.0270e-007 1.2114e-005 9.4203e-005 2.6898e-004 4.2865e-004
         101 1.7294e-014 9.9692e-012 2.8336e-011 2.4970e-010 6.2230e-010 3.9860e-011 1.5879e-008 3.5511e-010 4.5717e-008 1.5797e-008 5.7507e-007 5.7156e-007 5.7633e-008 1.4233e-006 2.2672e-007 8.6145e-006 7.5351e-005 2.2380e-004 3.6444e-004
