   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
         106 7.5226e-011 9.5353e-011 6.4623e-011 1.4406e-010 1.9483e-010 4.1111e-010 4.0778e-010 7.2357e-011 1.3576e-009 2.1180e-007 4.3133e-006 9.0058e-006 2.7041e-006 2.4666e-009 1.3073e-006 2.9265e-006
         107 7.3720e-011 8.5098e-011 5.2069e-011 1.2545e-010 1.7297e-010 3.9921e-010 3.3306e-010 9.8737e-011 1.9661e-009 1.1551e-007 5.4268e-008 8.2861e-006 6.8351e-006 1.5800e-006 8.9995e-009 3.9170e-007
         108 7.1209e-011 7.4365e-011 4.0308e-011 1.0574e-010 1.4795e-010 3.7173e-010 2.5365e-010 1.1655e-010 2.3305e-009 4.6751e-008 1.7662e-006 6.7359e-006 1.0640e-005 5.1563e-006 1.2613e-006 1.0848e-007
         109 6.8370e-011 6.4041e-011 2.9954e-011 8.6652e-011 1.2250e-010 3.3475e-010 1.7889e-010 1.2432e-010 2.4067e-009 9.6173e-009 6.6333e-006 4.8756e-006 1.3114e-005 8.9677e-006 3.7177e-006 1.2366e-006
         110 6.5172e-011 5.4128e-011 2.1023e-011 6.8536e-011 9.7481e-011 2.9067e-010 1.1334e-010 1.2173e-010 2.2108e-009 9.5009e-011 1.2275e-005 3.0759e-006 1.3893e-005 1.1876e-005 6.3222e-006 2.9178e-006
         111 6.1413e-011 4.4562e-011 1.3548e-011 5.1652e-011 7.3583e-011 2.4150e-010 6.0645e-011 1.0962e-010 1.8054e-009 1.0628e-008 1.6916e-005 1.5998e-006 1.3049e-005 1.3278e-005 8.3227e-006 4.4976e-006
         112 5.7342e-011 3.5646e-011 7.6775e-012 3.6665e-011 5.2042e-011 1.9124e-010 2.3790e-011 9.0890e-011 1.2979e-009 3.2203e-008 1.9630e-005 5.9866e-007 1.1055e-005 1.3154e-005 9.3543e-006 5.6308e-006
         113 5.2688e-011 2.7318e-011 3.4278e-012 2.3765e-011 3.3370e-011 1.4181e-010 3.8458e-012 6.8173e-011 7.8581e-010 5.6162e-008 2.0018e-005 9.1679e-008 8.3988e-006 1.1705e-005 9.2807e-006 6.1333e-006
         114 4.7562e-011 1.9820e-011 8.7412e-013 1.3433e-011 1.8440e-011 9.6560e-011 7.7509e-013 4.5087e-011 3.6442e-010 7.5602e-008 1.8317e-005 1.5574e-008 5.6444e-006 9.4000e-006 8.2620e-006 5.9685e-006
         115 4.2085e-011 1.3346e-011 1.0289e-015 5.9673e-012 7.7956e-012 5.8214e-011 1.2797e-011 2.4853e-011 9.5163e-011 8.6387e-008 1.5134e-005 2.4282e-007 3.2351e-006 6.7600e-006 6.6254e-006 5.2235e-006
         116 3.6248e-011 8.0364e-012 7.0613e-013 1.5074e-012 1.6895e-012 2.8762e-011 3.6498e-011 9.9075e-012 3.4340e-013 8.6794e-008 1.1193e-005 6.1988e-007 1.4463e-006 4.2376e-006 4.7362e-006 4.0882e-006
         117 3.0368e-011 4.0704e-012 2.7631e-012 2.7648e-015 1.9340e-014 9.6431e-012 6.7214e-011 1.6994e-012 6.1820e-011 7.8244e-008 7.3062e-006 1.0036e-006 3.9251e-007 2.2068e-006 2.9683e-006 2.8522e-006
         118 2.4433e-011 1.4802e-012 5.7493e-012 1.0854e-012 2.1616e-012 8.7275e-013 9.8496e-011 1.9710e-013 2.2591e-010 6.3125e-008 4.0311e-006 1.2747e-006 1.0564e-008 8.4093e-007 1.5522e-006 1.7363e-006
         119 1.8678e-011 2.2393e-013 8.9351e-012 3.9289e-012 6.7684e-012 1.0186e-012 1.2253e-010 3.8070e-012 4.1245e-010 4.5329e-008 1.7516e-006 1.3605e-006 1.0875e-007 1.6044e-007 6.1969e-007 8.9357e-007
