   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14
         113 1.3358e-009 8.0253e-011 9.3682e-009 3.3691e-010 5.0256e-008 4.3526e-008 5.4608e-008 2.3610e-007 2.0958e-007 4.2483e-007 1.5055e-006 8.9262e-008 1.7012e-006 4.1034e-006 3.3663e-006
         114 1.6068e-009 7.9382e-011 7.0492e-009 1.5307e-010 4.9779e-008 3.5025e-008 6.3651e-008 2.0094e-007 2.3652e-007 3.3134e-007 1.4845e-006 1.6206e-007 1.3372e-006 3.8254e-006 3.3593e-006
         115 1.8702e-009 7.7011e-011 5.0720e-009 4.3095e-011 4.8641e-008 2.7447e-008 7.1679e-008 1.6859e-007 2.6008e-007 2.5068e-007 1.4453e-006 2.4554e-007 1.0209e-006 3.5310e-006 3.3081e-006
         116 2.1206e-009 7.3320e-011 3.4395e-009 9.0310e-013 4.6928e-008 2.0845e-008 7.8498e-008 1.3930e-007 2.7995e-007 1.8262e-007 1.3906e-006 3.3418e-007 7.5250e-007 3.2260e-006 3.2209e-006
         117 2.3542e-009 6.8548e-011 2.1468e-009 1.9822e-011 4.4746e-008 1.5243e-008 8.4017e-008 1.1322e-007 2.9604e-007 1.2676e-007 1.3234e-006 4.2360e-007 5.3109e-007 2.9169e-006 3.1064e-006
         118 2.5671e-009 6.2914e-011 1.1791e-009 9.2652e-011 4.2175e-008 1.0621e-008 8.8165e-008 9.0293e-008 3.0824e-007 8.2377e-008 1.2463e-006 5.1022e-007 3.5403e-007 2.6081e-006 2.9704e-006
         119 2.7558e-009 5.6658e-011 5.1644e-010 2.1168e-010 3.9301e-008 6.9373e-009 9.0932e-008 7.0452e-008 3.1655e-007 4.8649e-008 1.1615e-006 5.9119e-007 2.1803e-007 2.3046e-006 2.8181e-006
         120 2.9184e-009 5.0043e-011 1.3373e-010 3.6880e-010 3.6222e-008 4.1332e-009 9.2381e-008 5.3584e-008 3.2117e-007 2.4648e-008 1.0718e-006 6.6456e-007 1.1922e-007 2.0116e-006 2.6547e-006
         121 3.0497e-009 4.3263e-011 8.4429e-013 5.5481e-010 3.2988e-008 2.1298e-009 9.2491e-008 3.9478e-008 3.2190e-007 9.3213e-009 9.7849e-007 7.2800e-007 5.3142e-008 1.7316e-006 2.4812e-006
         122 3.1392e-009 3.6471e-011 8.2954e-011 7.5783e-010 2.9611e-008 8.3985e-010 9.1124e-008 2.7904e-008 3.1813e-007 1.5678e-009 8.8160e-007 7.7814e-007 1.5202e-008 1.4652e-006 2.2950e-006
         123 3.1621e-009 2.9752e-011 3.3451e-010 9.5813e-010 2.6029e-008 1.6900e-010 8.7816e-008 1.8629e-008 3.0803e-007 1.6850e-010 7.7889e-007 8.0786e-007 6.2294e-010 1.2104e-006 2.0865e-006
         124 3.0635e-009 2.3126e-011 6.8001e-010 1.1165e-009 2.2066e-008 1.5604e-012 8.1449e-008 1.1462e-008 2.8734e-007 3.4735e-009 6.6447e-007 8.0175e-007 3.7128e-009 9.6187e-007 1.8343e-006
